Class,Not_Transit-like_False_Positive_Flag,Orbit_Period,Transit_Epoch,Transit_Duration,Transit_Depth,Planetary_Radius,Insolation_Flux,Transit_Signal-to-Noise,Stellar_Surface_Gravity,Stellar_Radius
1,0,5.826657508,173.011411,2.9183,1539.1,4.09,248.57,81.1,4.362,1.06
1,0,12.41216347,142.54039,3.739,611.3,2.58,90.65,25.6,4.362,1.06
1,0,18.74649011,147.13074,3.895,796.8,3.05,52.38,26.7,4.362,1.06
1,0,20.86021229,180.017757,5.1937,1910.5,5.5,87.76,117.0,4.22,1.257
1,0,42.63427848,141.16954,6.1998,1719.3,5.22,33.82,78.7,4.22,1.257
1,0,87.6476068,134.94222,8.871,1009.6,4.0,12.94,37.5,4.22,1.257
1,0,9.61731426,142.47479,3.8692,234.0,1.94,246.13,18.2,4.22,1.257
1,0,9.467821474,178.415842,2.4327,2237.0,2.13,6.47,124.7,4.807,0.458
1,0,0.893040969,134.540342,1.0981,741.7,1.24,151.14,87.8,4.807,0.458
1,0,4.942783419,136.3294353,3.25346,11145.0,10.62,244.42,2040.7,4.459,0.978
1,0,20.83426731,176.58569,4.0454,988.4,2.74,29.62,45.1,4.549,0.88
1,0,9.94602357,171.70192,3.3862,994.5,3.12,100.34,51.0,4.365,1.013
1,0,1.04562195,133.91912,1.8955,213.0,1.45,2031.84,25.3,4.365,1.013
1,0,5.71462396,132.63866,2.336,297.8,1.78,210.16,16.7,4.365,1.013
1,0,102.9641952,158.07473,15.735,1896.7,39.0,95.4,86.1,3.066,7.119
1,0,8.14515981,140.56811,5.073,446.8,3.43,287.91,32.2,4.197,1.24
1,0,18.9985279,144.74157,4.529,430.7,43.17,93.03,16.9,4.197,1.24
1,0,4.24439049,137.06643,3.282,174.0,2.07,686.99,15.1,4.197,1.24
1,0,90.1240507,356.23415,11.649,3020.3,7.12,13.09,57.9,4.375,1.215
1,0,28.5742692,143.8315,4.9427,824.9,2.32,19.83,97.1,4.508,0.812
1,0,856.672115,228.44988,23.144,858.1,3.87,0.81,39.2,4.232,1.309
1,0,0.689210173,133.28584,1.6169,195.0,1.32,3362.71,93.4,4.505,0.954
1,0,7.34373964,137.29874,1.1784,574.4,1.84,117.5,32.2,4.597,0.762
0,1,0.445277068,133.52312,3.539,186.7,35.74,10177.11,28.9,4.444,1.064
0,0,0.379463865,170.2480164,0.86896,1973.3,59.56,19256.81,458.6,3.892,1.783
0,0,9.88047978,173.608672,2.78458,18541.0,23.6,129.45,534.5,4.512,0.917
0,1,4.6484156,261.09395,38.1939,128.4,5.06,6152.88,91.7,3.577,3.482
0,0,17.512014768,174.282592,1.8248,4511.7,13.66,98.77,322.3,4.33,1.132
0,0,3.9886021,171.01852,1.7376,673.5,34.39,23135.72,37.1,2.472,13.652
1,0,0.533059312,171.2274419,1.8621,1495.8,133.56,277887.7,179.6,3.559,4.051
0,0,0.525154153,133.744359,2.1441,747.5,23.61,4391.51,116.1,4.497,0.846
0,0,1.303861044,134.212059,4.0541,598.2,27.85,1595.19,140.6,4.475,0.902
0,0,0.73452496,133.43108,6.7,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,0,2.55549176,134.50078,9.083,113.8,23.35,701.68,24.3,4.508,0.901
0,0,2.947376671,171.522978,2.0911,433.2,403.59,7903.84,62.3,4.002,2.234
1,0,224.7789355,142.095338,11.1899,3487.5,7.67,2.92,235.7,4.293,1.235
0,0,0.890110752,133.2647,0.8774,321.5,1.25,838.42,19.6,4.628,0.711
0,0,5.76573396,133.30941,2.924,248.0,7.47,3518.78,22.2,3.364,4.434
1,0,7.42608123,139.90039,3.6379,443.3,2.47,273.78,37.5,4.353,1.176
1,0,15.9868932,137.5964,4.158,178.5,1.62,98.51,10.9,4.353,1.176
0,1,0.73094589,133.68876,4.32,250.2,17.12,3248.17,37.5,4.553,0.848
1,0,18.92537246,149.49558,3.9835,640.9,13.92,443.58,41.0,3.317,4.885
0,1,0.933749106,134.31831,4.256,186.2,3.22,15822.49,136.3,3.849,2.188
0,0,2.037440623,133.59962,3.442,118.6,1.19,1448.05,27.0,4.415,1.015
1,0,129995.7784,393.59962,9.408,1474.9,2.99,0.0,35.7,4.572,0.726
1,0,31.5925809,142.9649,13.566,145.1,1.78,53.09,25.5,4.1,1.487
1,0,1.97376085,178.6894194,1.82542,30222.0,8.78,76.1,1252.5,4.762,0.503
1,0,13.118962443,261.539434,4.3045,372.2,8.25,2310.43,267.4,3.488,4.24
0,0,4.618767792,133.386535,5.9957,4399.1,7.48,442.78,270.1,4.381,1.033
0,1,7.82187328,123.49907,3.8417,42.2,2.78,4601.71,37.2,3.488,4.24
1,0,53.5057611,172.98304,10.5616,195.6,2.52,49.16,71.2,4.016,1.762
1,0,2.785821236,260.83731,3.5599,68.9,1.69,2388.98,53.6,4.026,1.733
0,0,52.56901867,184.971267,6.7507,26900.0,78.54,69.62,184.3,4.178,1.717
0,0,3.411758679,133.18086,3.158,570.6,14.71,51.85,35.6,4.71,0.561
0,0,0.525426427,133.187901,1.0801,324.6,1.45,4349.62,63.6,4.575,0.802
1,0,1.269091415,133.343682,1.4647,340.9,1.41,740.47,73.5,4.576,0.766
1,0,6.79685353,138.11324,3.1702,393.1,2.01,222.91,29.8,4.486,0.97
0,0,8.667822346,137.341841,4.9658,2121.9,67.37,681.39,187.6,3.923,1.889
1,0,1.475323222,131.83272,2.3155,154.9,5.88,13331.51,27.2,3.317,4.885
1,0,4.15246118,134.57991,2.5755,223.4,7.62,3354.56,24.5,3.317,4.885
0,0,6.7210783,134.7775984,7.46,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,8.7348852,135.0818,4.49,270.7,1.59,148.62,24.8,4.493,0.96
0,0,10.26547688,136.49663,3.733,399.6,1.81,83.13,20.1,4.553,0.853
1,0,13.4471791,132.830555,3.0454,1428.2,5.24,122.34,105.3,4.405,1.041
0,0,3.305577989,180.68154,2.5903,17971.0,25.89,263.55,39.6,4.629,0.707
0,0,4.800653901,134.365782,9.0419,15304.0,16.91,778.45,298.0,4.347,1.241
0,0,15.06649901,140.654788,5.9885,36348.0,56.44,177.96,154.6,4.028,1.626
0,0,34.82008158,163.015559,11.1711,18848.0,11.36,10.49,882.6,4.522,0.784
0,1,0.651784374,133.111707,2.0141,2779.3,33.65,4500.59,195.2,4.375,1.061
1,0,1.353771892,261.43662,7.012,1349.1,430.99,136609.48,76.7,2.012,15.76
0,1,18.95491633,262.46677,24.249,867.5,71.39,397.48,249.3,3.761,2.534
0,0,4.348866254,262.72768,3.2797,625.6,2436.69,401588.95,56.3,0.65,101.451
0,0,47.93094546,179.096467,2.6897,2144.4,68.02,158.41,221.1,4.104,1.938
0,0,3.99751422,261.7243,3.686,32.8,2.98,5563.95,6.1,3.122,5.324
0,0,1.592633181,133.9243804,5.5605,633.1,1.56,290.51,66.9,4.626,0.651
0,1,67.5923754,151.75056,12.249,4158.1,12.1,28.2,60.9,4.082,1.744
1,0,17.02902786,143.33395,4.645,568.9,2.54,76.66,29.8,4.327,1.067
1,0,6.84619236,132.17265,3.529,246.8,1.67,258.41,17.7,4.327,1.067
1,0,67.8321638,125.881,7.358,507.8,2.39,12.14,15.5,4.327,1.067
1,0,43.1312147,166.26105,3.198,447.8,2.39,22.21,11.8,4.327,1.067
1,0,1.224866441,133.20824,1.7086,196.0,1.54,2174.33,21.1,4.32,1.107
1,0,37.8102649,158.35799,8.733,570.3,2.33,24.27,35.2,4.451,0.973
1,0,25.93406406,149.76273,4.6142,414.5,2.48,55.1,42.2,4.287,1.225
1,0,83.4463485,158.68061,6.536,503.0,2.73,11.59,36.1,4.287,1.225
0,0,7.04710032,139.79737,2.926,400.9,25.2,223.84,24.0,4.363,1.068
1,0,12.99204853,136.32016,6.0175,270.6,2.03,132.94,38.7,4.236,1.242
0,0,11.11620211,133.100575,4.211,4843.9,8.96,125.21,115.3,4.471,0.996
0,0,1.922861499,134.658644,3.5734,1916.2,5.09,884.12,103.4,4.531,0.911
0,0,0.635445336,134.184037,1.8592,2547.4,19.0,451.42,182.2,4.7,0.55
0,0,1.665784138,133.863028,1.8946,2006.2,97.27,11424.49,148.0,3.686,2.789
0,0,55.6639167,156.35017,23.546,3414.4,34.14,8.38,103.4,4.528,0.853
1,0,52.09081627,158.744665,8.6388,2894.1,7.14,29.07,243.5,4.237,1.324
0,0,7.1548608,266.04847,7.694,780.4,7.41,1141.57,24.2,4.166,1.739
1,0,4.28746668,262.06245,1.5693,790.1,2.29,186.31,19.4,4.576,0.815
0,0,2.002779769,261.95791,2.231,260.5,1.42,696.4,22.2,4.44,0.892
1,0,8.18739443,260.86931,3.0472,517.6,1.92,88.36,38.4,4.494,0.849
1,0,76.0498163,161.71445,7.158,445.9,1.75,4.53,17.4,4.494,0.849
1,0,3.341799486,141.35472,2.9254,178.2,1.67,798.41,48.8,4.293,1.235
0,0,3.3226948,134.444,3.568,78.7,15.33,52428.3,8.6,2.41,16.959
0,0,36.97708808,133.62681,4.737,1269.9,38.6,31.08,59.2,4.193,1.239
0,0,1.851409163,133.17995,10.232,232.5,20.42,5090.14,54.4,4.176,1.469
0,0,1.303859704,134.21201,2.8239,36.7,0.98,7759.2,34.7,4.103,1.521
0,0,145.5624926,146.0588,5.4126,2931.6,40.15,5.33,58.1,4.346,1.095
1,0,3.749105745,135.10837,1.9826,182.6,1.68,428.25,38.0,4.447,0.983
1,0,11.08956602,141.76142,6.2877,148.1,3.51,965.62,38.9,3.698,2.867
1,0,7.37290344,137.60991,2.172,205.2,2.67,240.11,19.1,4.371,1.07
0,0,7.24476126,139.10497,2.3145,58.0,0.65,116.02,27.2,4.494,0.874
1,0,119.0624882,149.22223,3.1188,5372.3,10.4,4.26,71.6,4.392,0.92
1,0,8.70798309,363.05638,2.4904,1419.6,2.01,20.59,28.1,4.722,0.554
0,0,14.8623076,354.57297,3.161,840.0,1.57,10.08,14.4,4.722,0.554
1,0,4.17634276,352.99674,2.335,531.5,1.23,54.8,14.9,4.722,0.554
1,0,27.40229859,133.6284,6.8491,747.5,3.63,68.46,79.3,4.237,1.324
1,0,3.179267286,261.841607,1.0246,200.9,1.21,347.01,41.0,4.554,0.857
1,0,10.38122447,268.02421,2.715,801.5,2.18,48.37,41.9,4.566,0.78
1,0,24.5709023,135.87209,3.587,764.2,2.82,15.33,26.3,4.566,0.78
0,0,81.221876,184.26164,4.1135,9883.0,16.59,5.2,63.0,4.536,0.874
0,0,0.817026268,132.835239,2.0799,1145.5,2.92,2386.13,121.1,4.536,0.874
1,0,3.024092505,132.4168573,2.8021,7765.0,12.14,1162.54,1225.3,4.261,1.358
1,0,5.670155713,136.201739,0.9361,536.7,5.85,3.21,37.3,5.126,0.183
1,0,1.022678654,133.45422,1.3712,129.2,1.14,2138.47,21.6,4.363,1.02
1,0,12.10968709,140.21258,6.3461,284.7,2.98,240.8,33.4,4.093,1.458
1,0,4.75796103,137.69636,4.66,124.5,1.7,835.65,20.9,4.093,1.458
1,0,20.4972755,147.43894,8.536,242.9,2.96,119.42,22.8,4.093,1.458
0,0,13.55480534,139.81609,2.288,48.3,0.62,50.41,16.5,4.494,0.874
0,0,29.74454668,172.386652,23.2842,66894.0,20.06,10.1,765.0,4.569,0.788
0,0,14.15402428,140.698466,4.47001,61625.0,53.25,86.13,930.3,4.404,1.037
0,0,0.844786082,134.216987,3.5289,2468.5,35.27,2846.03,245.6,4.452,0.915
0,0,0.848483947,133.585301,1.4451,1907.4,32.11,3117.82,185.0,4.504,0.936
0,0,11.99097576,143.28437,5.7401,2124.3,37.47,141.63,102.8,4.352,1.072
1,0,53.5292702,147.86464,5.668,1086.1,2.28,3.48,34.5,4.624,0.708
0,0,0.393726813,133.310396,2.95,564.6,24.17,12661.53,64.8,4.449,1.031
1,0,2.757584622,133.05017,0.9267,563.1,1.01,33.79,19.6,4.84,0.424
1,0,0.928310036,133.80358,1.1899,376.2,1.16,365.72,22.6,4.672,0.602
1,0,13.48457668,136.61808,5.0197,653.5,3.39,176.29,80.8,4.237,1.324
1,0,31.8841473,160.20696,6.122,910.0,3.7,23.82,25.3,4.477,0.974
1,0,16.15811112,143.00233,6.049,2319.8,86.13,44.83,52.8,4.536,0.874
0,0,67.69213907,138.534171,51.349,25457.0,175.98,448.21,1328.2,2.754,10.703
1,0,12.06222962,138.22229,2.0584,300.2,1.62,74.8,32.4,4.451,0.933
1,0,9.93146307,136.49128,5.678,398.6,2.41,177.83,26.2,4.28,1.22
1,0,21.85362905,144.32031,3.439,355.6,1.75,34.57,23.0,4.54,0.876
1,0,8.19345065,138.99617,5.234,115.4,1.74,405.75,15.7,4.093,1.458
0,0,19.97867,137.17061,10.168,944.3,6.85,788.02,86.2,4.229,1.895
1,0,41.8059544,142.81919,6.057,434.4,2.02,19.02,28.3,4.445,0.973
0,0,15.45158184,142.21096,2.406,85.3,2.02,643.83,21.0,4.08,2.069
0,0,89.698168533,176.3060152,5.5418,273110.0,102.08,22.33,3420.3,4.021,1.583
1,0,1.187352427,133.465454,4.999,20703.0,67.35,6067.3,717.4,4.186,1.489
0,0,3.012476582,135.259271,3.1424,1138.5,65.25,7471.65,253.4,4.137,2.031
1,0,4.77800306,124.061465,2.7361,473.0,1.85,177.79,115.4,4.489,0.873
0,0,7.814839231,357.519981,3.0122,2010.3,5.33,156.74,100.0,4.499,0.931
0,0,29.7452499,157.38519,22.695,778.9,3.6,22.74,55.9,4.372,1.004
1,0,5.32667299,357.12617,3.4045,611.4,2.26,242.97,34.1,4.517,0.921
0,0,0.741057213,131.947273,1.05299,1996.3,26.67,2128.29,251.9,4.592,0.776
0,0,2.988085455,133.27252,3.68,802.8,21.81,348.05,48.2,4.577,0.809
0,0,2.783883492,133.227846,2.4546,903.9,67.17,3304.55,86.1,3.835,2.147
0,1,0.393727296,178.587454,3.02,903.5,23.05,5746.51,82.4,4.575,0.808
1,0,8.17242644,361.20157,3.902,864.3,3.29,127.95,37.0,4.499,0.905
1,0,1295.362215,176.10646,28.297,8708.0,57.82,0.19,164.0,4.346,1.048
1,0,13.0607936,137.63148,3.215,236.6,1.45,68.66,19.4,4.54,0.876
1,0,4.2989201,132.86187,2.747,237.6,2.12,283.62,20.0,4.385,0.986
0,0,25.9518461,154.88212,14.581,1058.5,22.32,17.37,65.8,4.584,0.796
0,0,25.9518536,154.88278,14.755,2017.9,24.6,14.09,79.4,4.604,0.742
0,0,5.68628739,135.89269,17.573,5559.7,4.5,297.81,414.4,4.442,0.956
0,0,15.663886949,147.395712,2.4775,5144.4,27.36,298.77,175.9,3.901,2.221
0,0,4.020628573,133.638478,4.4085,20901.0,16.94,543.92,282.6,4.45,1.033
1,0,5.714817603,355.00831,3.14126,12295.0,9.29,187.27,537.7,4.526,0.842
0,0,185.02288222,273.185533,4.87326,43547.0,49.82,4.89,938.2,4.237,1.367
0,0,2.897432135,450.75739,3.1793,1223.7,14.35,5240.0,73.9,3.619,2.994
1,0,8.70420525,357.55941,2.9385,1074.9,2.86,74.13,74.0,4.474,0.863
1,0,8.1280933,358.68367,3.727,224.1,1.39,138.51,10.7,4.517,0.921
1,0,2.83668931,353.81531,3.031,166.1,1.19,562.48,12.1,4.517,0.921
1,0,0.974868896,133.076265,1.6191,197.6,1.16,1605.87,82.6,4.563,0.832
1,0,4.89721006,133.39852,1.812,274.4,1.48,157.93,16.9,4.483,0.847
0,0,2.757794163,135.232863,2.7644,39043.0,20.05,542.43,349.2,4.514,0.891
0,0,1.914158508,134.644919,3.2917,7829.2,13.63,1730.47,124.6,4.407,1.118
0,0,3.98216698,135.52749,2.396,381.3,3.32,842.48,27.1,4.066,1.548
0,0,0.643794198,133.984483,1.5662,456.7,19.51,3852.91,53.7,4.561,0.83
1,0,16.08832318,139.49184,5.731,597.8,3.42,138.64,31.3,4.224,1.33
1,0,10.30067919,142.74251,4.885,271.8,2.2,251.55,16.4,4.224,1.33
1,0,35.6757453,145.00717,7.381,471.2,3.02,47.96,18.5,4.224,1.33
1,0,1.00861677,132.109479,0.91,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,0,161.78832712,214.039,5.31,87750.0,36.14,4.68,704.5,4.327,1.212
1,0,16.56806842,146.15285,4.2647,1331.4,2.54,21.27,41.9,4.602,0.716
1,0,47.3329299,151.41614,2.708,931.5,2.18,5.25,14.0,4.602,0.716
0,0,0.856895349,133.67521,1.3078,82.2,0.82,2960.82,33.1,4.537,0.873
1,0,40.8065333,155.71586,13.135,313.9,3.71,83.75,54.8,3.963,2.097
1,0,2.46697039,354.93093,1.6345,308.7,1.56,398.42,29.5,4.474,0.863
1,0,2.624234833,132.304988,1.3874,2607.0,5.11,434.31,361.1,4.514,0.899
1,0,6.61836309,360.36694,3.6813,549.1,2.98,304.65,31.5,4.19,1.294
1,0,107.7214092,354.19522,8.042,1396.2,4.75,7.39,30.5,4.19,1.294
1,0,92.77779,367.6112,6.64,359.0,1.92,6.7,5.2,4.444,1.019
0,0,5.251916208,357.321883,4.9095,10624.0,37.15,194.17,146.3,4.52,0.872
1,0,9.673958488,125.339418,3.2641,952.7,2.63,69.42,178.0,4.489,0.873
0,1,100.3039228,277.0607,8.702,5450.0,29.55,2.26,63.2,4.566,0.772
0,1,200.61103346,456.84444,7.13,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,0.986620248,448.5959,3.9722,1345.8,43.98,6719.67,117.7,4.176,1.385
0,1,1.63484631,134.512115,6.11,23791.335898271926,102.89177806760135,17098.4,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,14.12847677,142.8971,3.685,628.7,2.73,70.5,23.0,4.477,0.974
1,0,48.6478543,172.1271,5.464,641.8,4.14,13.57,12.2,4.477,0.974
1,0,8.39842977,136.31152,6.344,340.1,2.0,221.66,28.0,4.441,1.044
1,0,8.63847391,139.94684,5.4566,395.9,5.99,958.35,38.6,3.657,3.046
1,0,422.917678,448.49648,31.274,1367.7,5.89,1.73,61.7,4.12,1.444
1,0,140.10765,216.21749,18.503,266.8,3.42,16.17,29.0,3.963,2.097
1,0,3.4815917,132.98828,1.8069,135.2,1.17,421.61,23.4,4.374,1.022
0,0,8.360616221,172.264978,7.5385,28066.0,40.35,601.6,425.6,3.79,2.445
0,0,1.838514968,352.72266,2.7391,2721.7,4.86,974.1,63.7,4.508,0.94
1,0,35.61760233,197.03573,8.4559,4634.9,5.17,10.19,155.0,4.523,0.779
0,0,1.09206833,133.19403,1.8596,219.2,1.29,1588.89,45.5,4.551,0.859
1,0,10.12805158,139.1159,3.517,477.4,1.95,81.77,38.0,4.548,0.82
0,0,1.613001111,178.52846,2.394,104.1,1.25,1878.1,19.3,4.223,1.205
1,0,3.770551475,357.11836,3.8077,12440.0,12.05,679.75,100.8,4.426,1.075
1,0,1.343767797,133.275862,1.9405,4702.6,18.66,11675.38,269.8,3.8,2.312
0,1,29.12436474,142.16154,3.4209,6496.0,15.25,3.81,63.4,4.767,0.481
0,0,31.82814583,366.704854,2.917,4456.8,35.8,23.97,78.7,4.507,0.92
0,0,3.629442796,134.70066,5.63,426.6,3.28,1001.35,76.4,4.336,1.217
1,0,0.553261874,133.446605,0.8875,1038.1,97.36,43709.08,202.2,3.565,3.142
1,0,5.72812616,135.18066,2.0295,643.4,1.38,24.74,20.8,4.714,0.548
1,0,3.75574267,133.4333,2.2911,417.4,1.58,215.46,27.9,4.588,0.788
0,0,7.45301717,131.77618,3.685,551.5,37.37,10730.53,18.3,2.329,16.755
0,0,7.44042933,134.76331,2.991,547.3,2.74,144.12,34.0,4.54,0.877
1,0,6.581477136,174.787814,3.0896,2318.9,4.56,142.63,116.2,4.4,0.973
1,0,24.669192732,132.864236,7.03515,7382.3,77.76,1150.61,603.0,2.936,9.327
1,0,2.382652873,170.66626,1.8888,705.4,2.74,553.53,45.5,4.4,0.973
1,0,24.66461416,189.02031,2.8579,2398.8,5.34,24.53,56.7,4.4,0.973
1,0,11.51517167,174.85855,2.006,1357.4,2.9,43.96,53.2,4.59,0.798
1,0,7.641567589,135.407564,3.41018,2269.7,4.91,154.25,437.5,4.338,1.055
0,0,30.6113932,374.6216,3.576,3472.0,19.68,2.38,37.5,4.727,0.534
1,0,7.40742502,355.49652,3.675,442.0,2.01,183.15,23.1,4.474,0.961
0,1,569.934135,248.94045,4.1904,18904.0,38.98,1.81,66.7,3.783,2.057
0,0,5.09246539,357.53594,3.659,254.0,1.17,119.7,17.1,4.547,0.751
0,0,110.61576622,145.83537,5.0,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,0,1.103971357,354.58216,0.926,317.9,1.37,1109.79,21.7,4.609,0.746
1,0,10.916108342,133.009227,3.6496,1479.0,3.93,78.19,302.2,4.521,0.932
1,0,3.353732008,134.869597,1.4598,1264.7,1.65,33.76,47.8,4.781,0.46
1,0,6.877446033,132.08426,1.3692,1632.3,2.05,12.95,39.6,4.781,0.46
1,0,28.46464804,158.03986,2.6657,1629.8,1.87,1.95,28.9,4.781,0.46
0,0,0.293630085,133.584241,2.3857,2017.7,26.35,9283.34,170.0,4.554,0.843
1,0,42.89645024,146.0613,5.6897,555.3,2.0,9.54,66.8,4.489,0.873
0,0,2.44199803,134.57095,2.759,251.7,1.44,638.05,27.2,4.564,0.796
1,0,30.5872153,162.8842,5.3698,464.8,2.32,35.08,33.1,4.38,1.082
1,0,7.09712124,136.34514,2.1059,369.5,0.74,7.73,18.3,4.861,0.389
0,0,2.6827683,134.25535,2.957,79.8,1.19,1366.57,26.7,4.262,1.223
1,0,3.601465336,171.99184,2.2753,777.7,2.31,232.65,50.7,4.48,0.855
1,0,3.108251172,170.244566,2.5048,1867.7,4.43,340.69,156.5,4.495,0.847
1,0,25.8474958,188.874,5.985,537.4,2.4,48.23,27.3,4.448,1.031
1,0,40.715561,146.36485,6.894,680.9,2.7,26.34,28.9,4.448,1.031
0,0,20.42720701,176.71737,3.447,1273.0,4.42,48.72,36.7,4.494,0.958
0,0,6.198273591,183.3731434,7.53837,47303.0,19.81,222.23,2561.1,4.524,0.898
0,0,1.023471798,354.8182,2.3499,861.4,3.78,2103.09,63.0,4.491,0.893
0,1,0.51872711,133.676312,1.252,714.1,19.07,3537.27,93.3,4.597,0.762
1,0,17.31711739,142.36094,3.1518,1473.0,2.04,10.07,35.9,4.753,0.502
1,0,9.42889884,140.1046,4.4481,565.4,4.39,432.9,50.4,3.98,1.86
0,0,1.096583368,133.61436,2.1188,308.5,1.35,1119.9,44.3,4.528,0.763
0,0,9.95639775,134.29186,5.615,510.5,28.15,158.42,32.9,4.454,1.053
1,0,6.50327035,135.26657,2.591,418.3,1.67,98.81,19.0,4.49,0.843
1,0,4.09667624,133.09833,2.19,302.3,1.42,182.9,16.2,4.49,0.843
1,0,1.196548464,132.53363,1.2592,224.6,1.25,945.12,16.5,4.49,0.843
1,0,11.47609015,135.39622,5.046,182.3,2.07,221.34,27.7,4.202,1.41
1,0,25.2630467,134.18397,6.22,125.5,1.71,77.24,14.3,4.202,1.41
0,0,7.1688266,136.23827,1.29,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,0.677374687,133.94573,1.8361,76.7,0.9,4572.56,38.7,4.395,1.037
1,0,10.43547031,134.82462,3.4167,210.2,1.22,78.35,36.7,4.499,0.853
1,0,7.41084314,135.75425,3.245,124.1,0.94,123.4,25.6,4.499,0.853
1,0,28.59914031,189.92667,3.6567,1585.1,1.83,1.87,53.8,4.781,0.461
1,0,24.58716355,173.70572,3.984,907.5,2.37,18.72,35.6,4.605,0.749
1,0,34.193600311,155.2966351,5.41382,13715.0,21.95,86.74,1405.6,3.991,1.786
1,0,12.53248222,170.76535,4.0168,1145.9,3.24,85.15,66.7,4.522,0.904
1,0,31.201692472,183.4076137,2.15663,34514.0,8.31,1.59,607.4,4.796,0.449
1,0,13.19720694,171.545479,3.4872,2141.4,4.18,40.03,116.2,4.462,0.885
1,0,14.85890852,128.154869,3.5252,3269.0,5.94,63.52,456.8,4.338,1.055
1,0,4.08897299,135.76402,3.585,157.9,2.36,1317.96,19.0,3.98,1.86
0,0,2.866680334,134.066374,1.1264,712.4,2.93,282.64,43.0,4.598,0.764
1,0,17.44486016,141.6802,4.445,826.9,3.24,50.32,46.0,4.413,0.966
0,0,8.30697421,137.08254,2.76,158.7,37.99,570.93,17.4,3.69,2.124
0,0,2.49705175,135.3072596,3.79,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,7.33685101,138.5829,3.548,325.8,1.52,138.46,21.6,4.554,0.848
1,0,22.65117451,140.337593,3.6895,2250.0,7.62,126.57,170.1,4.31,1.333
0,0,1.204274435,134.05838,1.3362,185.8,1.19,1413.91,34.7,4.552,0.849
1,0,7.71790675,139.15725,1.84,306.8,0.9,15.01,12.6,4.753,0.509
1,0,27.6652847,144.8714,6.633,469.2,2.21,39.94,36.1,4.396,1.017
0,0,0.948950734,134.368152,4.0245,2133.0,36.87,4636.91,238.6,4.391,1.133
1,0,14.55730897,145.095012,7.7643,956.9,4.32,141.0,200.0,4.159,1.412
0,0,4.722254104,178.243313,3.451,82670.0,14.45,22.67,314.1,4.776,0.488
0,1,0.635069939,134.0209283,2.07171,33117.0,57.77,7193.72,578.6,4.434,1.058
1,0,6.810823723,136.04667,7.98574,14447.0,26.06,1656.16,1441.9,3.967,2.079
0,0,0.933746515,133.387415,6.6522,2936.6,25.54,1222.25,549.5,4.596,0.716
0,0,1.872421727,134.366162,1.5261,3018.9,5.65,672.92,179.0,4.486,0.825
1,0,33.6528474,147.8025,3.9616,1140.8,3.05,11.5,41.9,4.462,0.885
1,0,5.90127815,171.40674,2.1979,1525.2,1.94,16.54,56.6,4.75,0.498
1,0,8.75209691,170.63671,2.3742,1367.6,1.83,9.76,44.8,4.75,0.498
1,0,22.78078241,155.20408,3.3002,1925.1,2.17,2.73,46.4,4.75,0.498
1,0,2.896005211,133.61228,1.6776,614.1,1.23,42.53,28.6,4.75,0.498
1,0,0.742957911,133.27936,0.6688,843.3,1.47,262.51,45.3,4.75,0.498
0,0,54.35635067,164.070221,6.4345,10510.0,38.81,24.18,628.1,4.281,1.255
0,0,0.54624855,178.5614,2.0543,639.7,18.93,2677.36,42.9,4.625,0.714
1,0,18.82744023,196.19088,4.664,1006.2,2.7,37.82,29.5,4.538,0.86
0,0,8.4120069,139.64745,3.923,819.6,1.71,28.69,39.7,4.668,0.621
1,0,5.747711909,133.29939,1.8923,820.1,1.86,40.07,51.7,4.64,0.632
1,0,3.504691252,133.511941,1.9811,315.1,2.03,435.21,67.5,4.338,1.055
1,0,86.67856052,175.597013,10.1289,8244.1,9.83,8.41,318.3,4.351,1.081
1,0,12.21828097,140.321095,2.6969,1843.4,5.1,114.59,90.1,4.351,1.081
0,0,8.387210055,138.903759,1.6477,4952.0,72.52,509.55,180.6,4.044,1.795
0,0,15.2384539,369.56902,19.292,7019.0,9.84,111.67,56.0,4.419,1.086
0,0,0.413334492,133.212225,2.3808,2025.1,31.52,9374.09,236.9,4.465,1.016
0,0,0.93374614,133.388153,6.551,1717.5,149.71,28084.15,365.7,3.424,4.319
0,0,6.47179275,356.38477,6.788,402.5,2.08,316.0,30.7,4.446,1.033
1,0,64.617518,166.14425,5.796,2486.6,5.4,5.09,61.9,4.47,0.881
1,0,13.21409607,140.58492,3.5641,1154.8,2.77,36.95,38.0,4.62,0.728
1,0,6.05729966,135.92756,3.7419,385.2,1.94,189.98,35.1,4.372,1.004
1,0,3.584101048,170.427829,2.7316,2608.1,4.66,386.66,166.3,4.518,0.922
